sample	selected_count	subset_diversity	domain_pass_rate	mean_constraint_score	mean_conservation_score	mean_novelty_score	mean_uniqueness_score
340	20	0.4258892929	1	0.6807377049	0.9826086957	0.2487040785	0.4422582307
341	20	0.4462887283	1	0.6754098361	0.9891304348	0.270648289	0.4535247053
342	20	0.4207131154	1	0.7258196721	0.9869565217	0.2420338995	0.4388196107
343	20	0.422992928	1	0.606557377	0.9847826087	0.2440297919	0.4430068493
344	20	0.4132958283	1	0.6331967213	0.9804347826	0.2383363322	0.4375540341
345	20	0.4784192046	1	0.6700819672	0.9630434783	0.2883189867	0.4665786339
346	20	0.4717038681	1	0.6459016393	0.9782608696	0.2894411168	0.4628794081
347	20	0.40207271	1	0.643442623	0.9891304348	0.2217750335	0.4304115712
348	20	0.4563967459	1	0.6172131148	0.9695652174	0.2741306534	0.4568813662
349	20	0.4582215443	1	0.693442623	0.9869565217	0.2812704803	0.4604286818
350	20	0.5239114736	1	0.6286885246	0.9673913043	0.3189189836	0.493566389
351	20	0.4553729632	1	0.6557377049	0.9913043478	0.2810936978	0.4545892844
352	20	0.4483482676	1	0.675	0.9869565217	0.2740994929	0.4517273189
353	20	0.4454942731	1	0.581557377	0.9804347826	0.2642711119	0.4523865202
354	20	0.4309739792	1	0.7278688525	0.9695652174	0.2441089402	0.4447034192
355	20	0.4744905997	1	0.6926229508	0.9782608696	0.2940553422	0.4661002523
356	20	0.4770112448	1	0.7139344262	0.9891304348	0.2934189798	0.4670848023
357	20	0.4713012437	1	0.6635245902	0.9847826087	0.2422522713	0.4622741317
358	20	0.5022464596	1	0.6737704918	0.9739130435	0.2999912469	0.4795835167
359	20	0.3581264371	1	0.8418032787	0.9956521739	0.211733306	0.4126683154
360	20	0.4585657022	1	0.6131147541	0.9913043478	0.2790842101	0.4580110908
361	20	0.4470305829	1	0.581557377	0.9826086957	0.2392443147	0.451705023
362	20	0.4222302116	1	0.6762295082	0.9913043478	0.2503291738	0.4391773222
363	20	0.4739305093	1	0.6483606557	0.9760869565	0.2658827721	0.4655978065
364	20	0.4858229435	1	0.6520491803	0.9760869565	0.2971430373	0.4710459013
365	20	0.47044836	1	0.6569672131	0.9891304348	0.3022930379	0.4622980789
366	20	0.4622196293	1	0.6577868852	0.9869565217	0.287657654	0.4594536232
367	20	0.3835070268	1	0.725	0.9934782609	0.211593785	0.4239863959
368	20	0.4654108944	1	0.5967213115	0.9826086957	0.2720824325	0.4609505974
369	20	0.5089218546	1	0.6348360656	0.9913043478	0.305718614	0.4863681521
370	20	0.5331013026	1	0.6590163934	0.9652173913	0.3494117257	0.4986152766
371	20	0.465860639	1	0.7397540984	0.9760869565	0.2731215779	0.4628344363
372	20	0.4631536594	1	0.7159836066	0.9826086957	0.2887203556	0.460253733
373	20	0.4381937203	1	0.6106557377	0.9804347826	0.2534295581	0.4456174737
374	20	0.4969031408	1	0.5545081967	0.9717391304	0.310211678	0.4764164748
375	20	0.4964944235	1	0.6631147541	0.9826086957	0.2831958973	0.4753015896
376	20	0.4300992607	1	0.6262295082	0.9913043478	0.2594864385	0.4450359464
377	20	0.4570731223	1	0.718852459	0.9782608696	0.272908055	0.4553122876
378	20	0.4737772638	1	0.6926229508	0.9869565217	0.2898038272	0.4652505186
379	20	0.3991813597	1	0.6389344262	0.9826086957	0.2323791076	0.4319624206
380	20	0.423421761	1	0.693852459	0.9804347826	0.2427463431	0.4400461353
381	20	0.4409368783	1	0.5827868852	0.9804347826	0.2697307936	0.4485284556
382	20	0.4399377366	1	0.6274590164	0.9913043478	0.2728378608	0.4497639179
383	20	0.4544691534	1	0.7090163934	0.9717391304	0.275324479	0.4563027983
384	20	0.3731636456	1	0.725	0.9847826087	0.2197232188	0.420848272
385	20	0.4885908721	1	0.5504098361	0.9847826087	0.2766300713	0.4751328317
386	20	0.4167138697	1	0.6741803279	0.997826087	0.2402610112	0.4378435641
387	20	0.4850636218	1	0.6807377049	0.9782608696	0.3064474376	0.4726289736
388	20	0.4581369735	1	0.706147541	0.9804347826	0.2802383389	0.4602117227
389	20	0.4533138389	1	0.6274590164	0.9782608696	0.2733178689	0.4548654323
390	20	0.5077750497	1	0.5823770492	0.9869565217	0.2896861635	0.483333596
391	20	0.4625266456	1	0.6942622951	0.9847826087	0.2723510205	0.4612167613
392	20	0.4591342369	1	0.6430327869	0.9739130435	0.2696764014	0.4568747369
393	20	0.4631088057	1	0.7573770492	0.9847826087	0.2923962257	0.4596618266
394	20	0.4532362435	1	0.6266393443	0.9782608696	0.2776607387	0.4577396579
395	20	0.4395395705	1	0.6479508197	0.9847826087	0.2632267603	0.4487913718
396	20	0.4726092286	1	0.6672131148	0.9782608696	0.2838525607	0.4638727214
397	20	0.481872831	1	0.6282786885	0.9847826087	0.2626395074	0.4707540496
398	20	0.4457305306	1	0.7028688525	0.9869565217	0.2709050855	0.4537353265
399	20	0.4869531796	1	0.7360655738	0.9782608696	0.3161349883	0.4747803928
400	20	0.4198285793	1	0.8233606557	0.9826086957	0.2622813513	0.4398915987
401	20	0.4752647637	1	0.6827868852	0.9804347826	0.2906265255	0.4665538078
402	20	0.4051616113	1	0.6893442623	0.9847826087	0.2315462611	0.4350084648
403	20	0.4062200227	1	0.7475409836	0.9891304348	0.2421446104	0.4322108914
404	20	0.4824141294	1	0.6635245902	0.9847826087	0.2862410366	0.4665900192
405	20	0.4361334174	1	0.7102459016	0.9782608696	0.2752034328	0.4486788331
406	20	0.4672645343	1	0.7672131148	0.9673913043	0.2692260819	0.4627495239
407	20	0.4173409725	1	0.6536885246	0.9869565217	0.2386982763	0.4357907479
408	20	0.3717156731	1	0.7696721311	0.997826087	0.2158003906	0.4182748823
409	20	0.4644118496	1	0.7192622951	0.9913043478	0.2568866732	0.4601182111
410	20	0.462777264	1	0.7352459016	0.9760869565	0.2788669289	0.4589677447
411	20	0.50768805	1	0.6528688525	0.9760869565	0.2753539936	0.4813032751
412	20	0.4901717225	1	0.681557377	0.9782608696	0.3075036917	0.4751449165
413	20	0.3969083358	1	0.7983606557	0.9891304348	0.2203585332	0.4312104619
414	20	0.4351793863	1	0.6991803279	0.9804347826	0.2598150412	0.4453250259
415	20	0.4805209517	1	0.6147540984	0.9673913043	0.286042589	0.4680344787
416	20	0.4380355285	1	0.7471311475	0.9869565217	0.2679247167	0.4501802197
417	20	0.484695812	1	0.6754098361	0.9782608696	0.2745653611	0.4688737419
418	20	0.5193211656	1	0.6266393443	0.9782608696	0.3135899515	0.4901691104
419	20	0.4404064514	1	0.7885245902	0.9782608696	0.2771501908	0.4512486769
420	20	0.4825007176	1	0.7102459016	0.9717391304	0.2865967051	0.4709073734
421	20	0.518341038	1	0.7237704918	0.9717391304	0.3066919815	0.4915138876
422	20	0.4461518917	1	0.6881147541	0.9717391304	0.2661654055	0.4533230638
423	20	0.4965406385	1	0.7176229508	0.9804347826	0.2921464857	0.4763269996
424	20	0.4348350588	1	0.668442623	0.9847826087	0.2667030326	0.4480854015
425	20	0.4863280672	1	0.6913934426	0.9782608696	0.2897798089	0.4695026542
426	20	0.4837847793	1	0.5770491803	0.9826086957	0.3018682906	0.4703135869
427	20	0.3875583151	1	0.7135245902	0.9891304348	0.2463397247	0.4278115129
428	20	0.4711752526	1	0.6610655738	0.9782608696	0.2915573993	0.4635893717
429	20	0.4433647297	1	0.6729508197	0.9913043478	0.249276203	0.449861153
430	20	0.4498990812	1	0.6016393443	0.9826086957	0.2569461812	0.4518924228
431	20	0.4768937123	1	0.6631147541	0.9826086957	0.2661029754	0.4669411997
432	20	0.4506185252	1	0.7508196721	0.9913043478	0.2572438196	0.4549466783
433	20	0.3949509534	1	0.8180327869	0.997826087	0.2249541382	0.4302765591
434	20	0.3884256181	1	0.7106557377	0.9913043478	0.23600939	0.4250576638
435	20	0.3942321196	1	0.6913934426	0.9891304348	0.2380951481	0.4287132544
436	20	0.4704436256	1	0.6954918033	0.9782608696	0.2843186295	0.462604929
437	20	0.4696127158	1	0.6319672131	0.9804347826	0.2888306863	0.4650228687
438	20	0.500085608	1	0.587704918	0.9782608696	0.2969556547	0.4780775264
439	20	0.4542612144	1	0.6245901639	0.9804347826	0.2448372343	0.4554250825
440	20	0.4876800775	1	0.6172131148	0.9782608696	0.2780901756	0.4706924756
441	20	0.3831199233	1	0.7245901639	1	0.2150786671	0.4226430723
442	20	0.4144514824	1	0.6102459016	0.9804347826	0.2341690399	0.4374635891
443	20	0.4005198215	1	0.743442623	0.9869565217	0.2326808444	0.4317446425
444	20	0.4811268269	1	0.6356557377	0.9826086957	0.3032197897	0.4714774607
445	20	0.4403634022	1	0.6741803279	0.9891304348	0.2539681802	0.4485803686
446	20	0.4767401506	1	0.6426229508	0.9782608696	0.2972064372	0.468569913
447	20	0.4911140701	1	0.668442623	0.9826086957	0.2975232295	0.4743165232
448	20	0.4285479127	1	0.6356557377	0.9934782609	0.2451732309	0.4430056587
449	20	0.523132209	1	0.7176229508	0.9739130435	0.3298941061	0.4942710449
450	20	0.4219944496	1	0.7290983607	0.9826086957	0.2450774131	0.438961046
451	20	0.4382631627	1	0.6713114754	0.9934782609	0.2621675433	0.4480565464
452	20	0.4241254044	1	0.6790983607	0.9826086957	0.233384779	0.4409576169
453	20	0.4172879431	1	0.7245901639	0.9739130435	0.2531830851	0.4402785871
454	20	0.4066119233	1	0.7024590164	0.9913043478	0.2270670161	0.4333216986
455	20	0.4392194083	1	0.7098360656	0.9826086957	0.2310241307	0.45022815
456	20	0.4085767965	1	0.7012295082	0.9891304348	0.2286135053	0.4343519645
457	20	0.4441637585	1	0.6450819672	0.9695652174	0.2716858397	0.4524752546
458	20	0.4573486911	1	0.7036885246	0.9847826087	0.2842513448	0.4597412064
459	20	0.4341661004	1	0.6418032787	0.9847826087	0.2535808437	0.4452607111
460	20	0.4485179828	1	0.606557377	0.9913043478	0.2553754133	0.4510624811
461	20	0.4385629093	1	0.6479508197	0.9869565217	0.2297814576	0.4486746614
462	20	0.4666334024	1	0.5852459016	0.9891304348	0.2841120492	0.4617816764
463	20	0.3569381465	1	0.7700819672	0.9847826087	0.1999853769	0.4137378218
464	20	0.4035914467	1	0.6487704918	0.9891304348	0.2357565572	0.4330331413
465	20	0.4001844576	1	0.6598360656	0.9869565217	0.2346341277	0.431006362
466	20	0.4052659275	1	0.6663934426	0.9826086957	0.2204400693	0.4320211501
467	20	0.3627970499	1	0.7741803279	0.9782608696	0.2064954653	0.4165266755
468	20	0.4126332146	1	0.6532786885	0.9782608696	0.218761787	0.4412260636
469	20	0.4535436654	1	0.6426229508	0.9847826087	0.2840232881	0.4543573541
470	20	0.4373650273	1	0.6663934426	0.9869565217	0.2645497255	0.4460220392
471	20	0.3965301159	1	0.693442623	0.9891304348	0.2195106029	0.4275254175
472	20	0.4613236564	1	0.5475409836	0.9869565217	0.2734544511	0.4581486059
473	20	0.5142024728	1	0.725	0.9717391304	0.3316399423	0.4900255317
474	20	0.4767416403	1	0.668442623	0.9782608696	0.2746483146	0.4658756522
475	20	0.5118935246	1	0.5602459016	0.9717391304	0.3218009232	0.4885149609
476	20	0.483504092	1	0.6491803279	0.9717391304	0.2888889398	0.4701487324
477	20	0.4609691005	1	0.6672131148	0.9826086957	0.2614856704	0.4572889071
478	20	0.4232255643	1	0.7106557377	0.9891304348	0.2460582592	0.440941048
479	20	0.4229483191	1	0.7020491803	0.9826086957	0.2234785497	0.4408741326
480	20	0.4657965027	1	0.7483606557	0.9869565217	0.2875536188	0.4611651148
481	20	0.4540253292	1	0.6540983607	0.9913043478	0.2631301667	0.4559856643
482	20	0.4876774128	1	0.6053278689	0.9782608696	0.2677329563	0.4733132103
483	20	0.4513512433	1	0.6668032787	0.9739130435	0.2573806208	0.4514593336
484	20	0.4817435636	1	0.5987704918	0.9826086957	0.2796636305	0.4702547731
485	20	0.4166173074	1	0.725	0.9913043478	0.2436756893	0.4399387416
486	20	0.4779421401	1	0.6922131148	0.9891304348	0.285549363	0.4658956968
487	20	0.47442494	1	0.6258196721	0.9847826087	0.2548769763	0.4631450912
488	20	0.4942977112	1	0.6586065574	0.9717391304	0.3033178361	0.4741323643
489	20	0.4764477216	1	0.5831967213	0.9826086957	0.2953549212	0.4650633852
490	20	0.3853901652	1	0.612704918	0.9826086957	0.2080976525	0.42226258
491	20	0.456117307	1	0.6737704918	0.9869565217	0.2613051821	0.4566101736
492	20	0.4925383408	1	0.6282786885	0.9760869565	0.2971920429	0.474555933
493	20	0.4467853926	1	0.7418032787	0.9913043478	0.26049519	0.4508512864
494	20	0.4995027606	1	0.6430327869	0.9826086957	0.2988716887	0.4777153907
495	20	0.4089968516	1	0.6819672131	0.9847826087	0.2474778105	0.4348520033
496	20	0.3374714886	1	0.6762295082	0.9869565217	0.1908484349	0.4057205503
497	20	0.497072194	1	0.687704918	0.9847826087	0.2908453772	0.4769073931
498	20	0.4494470269	1	0.6676229508	0.9782608696	0.2694751347	0.4534177537
499	20	0.4870394697	1	0.6258196721	0.9608695652	0.292818613	0.4704610087
500	20	0.4581601087	1	0.6360655738	0.9826086957	0.2763133485	0.4566726876
501	20	0.4213248936	1	0.7032786885	0.9804347826	0.2469666664	0.4418287249
502	20	0.4201100231	1	0.7266393443	0.9934782609	0.2439348351	0.4392577444
503	20	0.4367125156	1	0.6524590164	0.9934782609	0.2638870586	0.4471762369
504	20	0.489095226	1	0.6229508197	0.9695652174	0.2939559997	0.4737224563
505	20	0.4508473046	1	0.7360655738	0.9891304348	0.2670870442	0.4543866977
506	20	0.4286872219	1	0.7237704918	0.9891304348	0.2521021322	0.4430442142
507	20	0.3610811909	1	0.7278688525	0.9891304348	0.1981352266	0.4146999243
508	20	0.4225400836	1	0.6545081967	0.9847826087	0.2514802463	0.4401150364
509	20	0.419281895	1	0.5946721311	0.9847826087	0.2425329319	0.4372939723
510	20	0.4406195035	1	0.6795081967	0.9869565217	0.2448855596	0.4483220791
511	20	0.4447333883	1	0.6356557377	0.9913043478	0.2608531948	0.4493476692
512	20	0.4479325527	1	0.7168032787	0.9826086957	0.2737031528	0.4511045128
513	20	0.4139589942	1	0.681557377	0.9760869565	0.2400436326	0.4374023318
514	20	0.3936952434	1	0.6692622951	0.9760869565	0.2293164166	0.4284621369
515	20	0.4547659522	1	0.7155737705	0.9782608696	0.2705748044	0.4564825951
516	20	0.3988584483	1	0.5864754098	0.9913043478	0.2344926579	0.431820547
517	20	0.5127045382	1	0.5680327869	0.9608695652	0.3116855016	0.4873044663
518	20	0.4460297899	1	0.6975409836	0.9804347826	0.2759891107	0.4522964265
519	20	0.3868046418	1	0.7159836066	0.9826086957	0.232024242	0.4246544374
520	20	0.3884063252	1	0.681147541	0.9891304348	0.2176246629	0.4255940221
521	20	0.4829145148	1	0.5717213115	0.9760869565	0.2926934638	0.4699583252
522	20	0.3567002998	1	0.7696721311	0.9934782609	0.198158688	0.4122939357
523	20	0.4015785963	1	0.7151639344	0.9913043478	0.2328133329	0.4297315645
524	20	0.430694784	1	0.7213114754	0.9847826087	0.2526151351	0.4450837325
525	20	0.452345781	1	0.7475409836	0.9739130435	0.2807236164	0.4547789692
526	20	0.4666678514	1	0.6389344262	0.9739130435	0.2822741918	0.4611520861
527	20	0.4329741214	1	0.6672131148	0.9826086957	0.2503353131	0.4439250751
528	20	0.45726564	1	0.6844262295	0.9804347826	0.2774494088	0.4578090737
529	20	0.4639397348	1	0.6901639344	0.9826086957	0.2545081209	0.4583763772
530	20	0.4060112748	1	0.7213114754	0.9804347826	0.2348836621	0.4326232763
531	20	0.4309487168	1	0.7147540984	0.9934782609	0.2579251614	0.4433876303
532	20	0.4580487625	1	0.712295082	0.9826086957	0.278366794	0.4594722496
533	20	0.4427145739	1	0.6557377049	0.9782608696	0.2750859342	0.4513832506
534	20	0.4227986004	1	0.7516393443	0.9804347826	0.2406458332	0.4409047948
535	20	0.403940283	1	0.6889344262	0.9847826087	0.2271979875	0.4319414082
536	20	0.4470328805	1	0.6598360656	0.9847826087	0.2704182052	0.451502137
537	20	0.4572789535	1	0.662295082	0.9782608696	0.2724492759	0.458717391
538	20	0.443867823	1	0.6987704918	0.9826086957	0.2727045579	0.4524876053
539	20	0.448182805	1	0.7323770492	0.9717391304	0.2594191783	0.4526449355
540	20	0.4436935029	1	0.7094262295	0.9760869565	0.2690727525	0.4511634524
541	20	0.4369248811	1	0.6721311475	0.9760869565	0.2677412872	0.4475128563
542	20	0.3730164917	1	0.668852459	0.9847826087	0.2041506135	0.4210934866
543	20	0.4727481374	1	0.7077868852	0.9826086957	0.2807088173	0.4630720565
544	20	0.4355833348	1	0.6290983607	0.9804347826	0.2513057586	0.4457167695
545	20	0.4295184434	1	0.7159836066	0.9913043478	0.2257518588	0.4447294453
546	20	0.4298890271	1	0.6254098361	0.9760869565	0.2586244517	0.4429601162
547	20	0.5285536135	1	0.5524590164	0.9782608696	0.3037102495	0.4943356067
548	20	0.4633364024	1	0.6676229508	0.9869565217	0.2704250277	0.458616221
549	20	0.4125639566	1	0.6368852459	0.9782608696	0.2288580195	0.4362365795
550	20	0.4886758423	1	0.6536885246	0.9826086957	0.2676056493	0.4702179562
551	20	0.4703610779	1	0.6819672131	0.9913043478	0.2840942388	0.4624100174
552	20	0.4989065295	1	0.6991803279	0.9847826087	0.2858824177	0.4796776819
553	20	0.4329515629	1	0.6827868852	0.9913043478	0.2488849045	0.4439404805
554	20	0.4611580472	1	0.7672131148	0.9826086957	0.2735281474	0.4614424255
555	20	0.444226932	1	0.6344262295	0.9782608696	0.2740506265	0.4511282767
556	20	0.4367961497	1	0.7557377049	0.997826087	0.2583996549	0.4471530573
557	20	0.4535014449	1	0.6909836066	0.9913043478	0.2777467669	0.4554980628
558	20	0.4185183194	1	0.7610655738	0.9934782609	0.2603798473	0.4381316453
559	20	0.4923451635	1	0.6651639344	0.9804347826	0.2985232902	0.475186235
560	20	0.4667995691	1	0.6454918033	0.9739130435	0.2708616438	0.4608700929
561	20	0.4067831098	1	0.6036885246	0.9760869565	0.2329854392	0.4337136436
562	20	0.380964037	1	0.731557377	0.9956521739	0.2189054894	0.4236167034
563	20	0.5419050864	1	0.687295082	0.9695652174	0.3164498324	0.5034112356
564	20	0.5074850089	1	0.6143442623	0.9847826087	0.2871491138	0.4801321775
565	20	0.3671783867	1	0.7299180328	0.9913043478	0.199554318	0.4170498761
566	20	0.5332185088	1	0.6909836066	0.9739130435	0.309508637	0.4987237565
567	20	0.4270022539	1	0.612704918	0.9826086957	0.2533260835	0.441699433
568	20	0.4087466434	1	0.6819672131	0.9913043478	0.2559515184	0.437137637
569	20	0.4491417463	1	0.6762295082	0.9760869565	0.2783064314	0.456158455
570	20	0.4203818882	1	0.5950819672	0.9782608696	0.2389497595	0.4434882845
571	20	0.4106705371	1	0.718852459	0.9847826087	0.2441897698	0.4368073581
572	20	0.4852539172	1	0.6221311475	0.9760869565	0.3007837342	0.474258635
573	20	0.4662981449	1	0.7081967213	0.9869565217	0.2690042368	0.463298769
574	20	0.4490626087	1	0.7487704918	0.9847826087	0.2412049667	0.452619721
575	20	0.4757159848	1	0.6290983607	0.9782608696	0.2601406651	0.4667820774
576	20	0.4398432851	1	0.6954918033	0.9782608696	0.2565637521	0.4461064494
577	20	0.4905942532	1	0.6110655738	0.9782608696	0.2726339308	0.4747902475
578	20	0.4515438625	1	0.6430327869	0.9760869565	0.282303888	0.455380441
579	20	0.4348574458	1	0.6553278689	0.9717391304	0.2643462519	0.4488911455
580	20	0.4468522135	1	0.7012295082	0.9826086957	0.2640526481	0.4523083822
581	20	0.4595294469	1	0.6606557377	0.9869565217	0.2743902752	0.4581356538
582	20	0.4086581225	1	0.7081967213	0.9826086957	0.2395226785	0.4390883093
583	20	0.4448343207	1	0.7590163934	0.9760869565	0.2495040706	0.4538324221
584	20	0.4378122952	1	0.7110655738	0.9891304348	0.2555720901	0.4499063567
585	20	0.429825266	1	0.6807377049	0.9869565217	0.2447489491	0.4418472033
586	20	0.4423565284	1	0.712295082	0.9891304348	0.2620321321	0.4485730412
587	20	0.4008061159	1	0.6036885246	0.9847826087	0.2359519804	0.4339053386
588	20	0.4777618645	1	0.631147541	0.9760869565	0.302320169	0.4702258334
589	20	0.4499422492	1	0.6897540984	0.9891304348	0.2572633637	0.4521068148
590	20	0.4595532855	1	0.7381147541	0.9847826087	0.2737220318	0.4572945273
591	20	0.4437206256	1	0.6602459016	0.9847826087	0.2615495848	0.4531106444
592	20	0.4302633093	1	0.706147541	0.9956521739	0.276599016	0.4450493595
593	20	0.4736941802	1	0.6602459016	0.9782608696	0.2853423009	0.4631315071
594	20	0.5123981736	1	0.6418032787	0.9782608696	0.3181373103	0.4896087733
595	20	0.4572418793	1	0.6356557377	0.9847826087	0.2726584187	0.4552160909
596	20	0.4245506696	1	0.7221311475	0.9804347826	0.2440638392	0.4415726938
597	20	0.3457204951	1	0.6754098361	0.9826086957	0.2037079901	0.411773733
598	20	0.4585340634	1	0.6102459016	0.9717391304	0.2778795132	0.4605749656
599	20	0.4583174162	1	0.6028688525	0.9760869565	0.269989227	0.4583538665
600	20	0.409526367	1	0.7094262295	0.9934782609	0.242437067	0.4336636097
601	20	0.4371101462	1	0.6799180328	1	0.2430101278	0.4470686294
602	20	0.47790282	1	0.7004098361	0.9847826087	0.2919058745	0.4717886666
603	20	0.4957607674	1	0.7090163934	0.9826086957	0.2958108814	0.4755885359
604	20	0.4454098438	1	0.668442623	0.9847826087	0.2712947894	0.4537119514
605	20	0.4534873456	1	0.65	0.9826086957	0.2739392365	0.4537098133
606	20	0.4821772823	1	0.5483606557	0.9760869565	0.2911247381	0.4687611724
607	20	0.4444246607	1	0.712704918	0.997826087	0.2529598487	0.449197325
608	20	0.3888651408	1	0.7762295082	0.9826086957	0.2171081577	0.4251791511
609	20	0.4097877957	1	0.618442623	0.9956521739	0.2353056481	0.4340011097
610	20	0.4653129375	1	0.6848360656	0.9826086957	0.2827169769	0.4613204475
611	20	0.3870502528	1	0.7614754098	0.9913043478	0.2320611616	0.425779299
612	20	0.5091028205	1	0.643852459	0.9717391304	0.3135448879	0.4829722634
613	20	0.4523424202	1	0.6737704918	0.9847826087	0.2749899808	0.4560716666
614	20	0.4101073276	1	0.781557377	0.9956521739	0.2025486657	0.4347289454
615	20	0.3781576993	1	0.7336065574	0.9782608696	0.2178849131	0.4228284212
616	20	0.4413368332	1	0.6545081967	0.9804347826	0.266865719	0.4472417944
617	20	0.4248575857	1	0.812704918	0.9891304348	0.2665058267	0.4450484883
618	20	0.3998598673	1	0.6713114754	0.9847826087	0.2481619431	0.4315331286
619	20	0.4523559179	1	0.6897540984	0.9673913043	0.2532804059	0.4562435313
620	20	0.4210018704	1	0.7618852459	0.9826086957	0.2426134693	0.437943389
621	20	0.4289983739	1	0.668852459	0.9739130435	0.2576112043	0.4426848587
622	20	0.4191857436	1	0.6770491803	0.9891304348	0.2383382995	0.4388237381
623	20	0.4268067303	1	0.668852459	0.9869565217	0.244430235	0.4414353612
624	20	0.4099337423	1	0.6807377049	0.9913043478	0.2306539687	0.4348552248
625	20	0.3993559026	1	0.6864754098	0.9913043478	0.2120920891	0.4296560831
626	20	0.3620962755	1	0.6504098361	0.9934782609	0.20248015	0.4176798063
627	20	0.4186728592	1	0.6713114754	0.997826087	0.2401411729	0.4368938801
628	20	0.4556463132	1	0.6233606557	0.9891304348	0.2860094694	0.4557888254
629	20	0.3571691673	1	0.6967213115	0.9847826087	0.1989073061	0.4142378157
630	20	0.4290122836	1	0.7163934426	0.9934782609	0.2507266147	0.4440862507
631	20	0.4749001505	1	0.6454918033	0.9913043478	0.2688361272	0.4694476717
632	20	0.4168864398	1	0.6254098361	0.9739130435	0.2373260628	0.4372968196
633	20	0.4591927543	1	0.7168032787	0.9869565217	0.2663977167	0.4568018839
634	20	0.44323826	1	0.6856557377	0.9717391304	0.2464845301	0.4490420071
635	20	0.4411376053	1	0.7385245902	0.9847826087	0.2536675633	0.4513394893
636	20	0.4352056433	1	0.6258196721	0.9913043478	0.2366274238	0.4461529358
637	20	0.4520375198	1	0.6774590164	0.9869565217	0.2868000671	0.4554517648
638	20	0.4807330711	1	0.6258196721	0.9673913043	0.2850377477	0.4700491327
639	20	0.4553775856	1	0.6413934426	0.9934782609	0.256398047	0.4573775341
640	20	0.4553322905	1	0.6770491803	0.9826086957	0.2821212221	0.4561111302
641	20	0.4577717299	1	0.6840163934	0.9717391304	0.2686276556	0.459543732
642	20	0.437958028	1	0.7200819672	0.9869565217	0.2776806835	0.4520999298
643	20	0.4390398637	1	0.6282786885	0.9913043478	0.234840002	0.4473491539
644	20	0.4128127204	1	0.7024590164	0.9891304348	0.2260952955	0.4357073906
645	20	0.4357018468	1	0.7532786885	0.9760869565	0.2681756382	0.4463339589
646	20	0.5085150249	1	0.6086065574	0.9630434783	0.3104062377	0.4874004175
647	20	0.4147717056	1	0.7258196721	0.9847826087	0.2402704722	0.4376906998
648	20	0.4134162771	1	0.6659836066	0.9869565217	0.2463676286	0.4372323228
649	20	0.4390990421	1	0.7036885246	0.9847826087	0.2648245405	0.4474228619
650	20	0.4396085184	1	0.6709016393	0.9913043478	0.2477453085	0.4478196951
651	20	0.4783247452	1	0.5426229508	0.9673913043	0.2883486457	0.4667915804
652	20	0.4875372502	1	0.6487704918	0.9804347826	0.2628104902	0.4700098995
653	20	0.443407518	1	0.75	0.9934782609	0.2787378151	0.4511244852
654	20	0.4509340081	1	0.7307377049	0.9847826087	0.2696560471	0.4522088694
655	20	0.3966389938	1	0.7356557377	0.9826086957	0.2287662517	0.4304115038
656	20	0.4817095059	1	0.712295082	0.9847826087	0.2921043058	0.4705844518
657	20	0.4216454298	1	0.6528688525	0.9891304348	0.2462731651	0.4400029187
658	20	0.4243546806	1	0.6545081967	0.9891304348	0.241953552	0.4416759033
659	20	0.4598698828	1	0.7323770492	0.9847826087	0.2646583183	0.458939574
660	20	0.4843114802	1	0.6536885246	0.9804347826	0.2662534333	0.4718699823
661	20	0.4327668032	1	0.7180327869	0.9847826087	0.2588878693	0.4448419049
662	20	0.442118735	1	0.6733606557	0.9956521739	0.260737929	0.4488516085
663	20	0.3859798077	1	0.7024590164	1	0.1876812805	0.4259552771
664	20	0.4075997028	1	0.7221311475	0.9869565217	0.2439401613	0.4327625093
665	20	0.4971009108	1	0.693852459	0.9826086957	0.2769341411	0.4777431227
666	20	0.5394941157	1	0.5508196721	0.9630434783	0.3274810047	0.5062979348
667	20	0.4620197641	1	0.6405737705	0.9826086957	0.2722829234	0.4575185453
668	20	0.3884897392	1	0.7479508197	0.9934782609	0.2224636742	0.4257973654
669	20	0.4472979821	1	0.7504098361	0.9934782609	0.2632482737	0.4530577708
670	20	0.4274678739	1	0.612704918	0.9847826087	0.2637566793	0.4432435253
671	20	0.4477472964	1	0.6553278689	0.9869565217	0.27817605	0.4525044993
672	20	0.4702156486	1	0.6766393443	0.9804347826	0.2640742261	0.4623878894
673	20	0.4431455659	1	0.593442623	0.9760869565	0.2550181882	0.4520672671
674	20	0.416402728	1	0.7356557377	0.9891304348	0.2397545742	0.4360138485
675	20	0.4118144178	1	0.6959016393	0.9847826087	0.231692163	0.4361246852
676	20	0.4627940421	1	0.712295082	0.9913043478	0.2722813366	0.4581251217
677	20	0.4352300617	1	0.6745901639	0.9913043478	0.2577914452	0.4469888711
678	20	0.4593496309	1	0.7274590164	0.9739130435	0.2654489785	0.4560749333
679	20	0.3909700407	1	0.6926229508	0.9847826087	0.2275565218	0.4284260151
680	20	0.4504771554	1	0.6299180328	0.9891304348	0.2379536036	0.4537975731
681	20	0.4387879673	1	0.5868852459	0.9782608696	0.2493252514	0.4507985682
682	20	0.4091922081	1	0.6901639344	0.9956521739	0.239762076	0.433590178
683	20	0.4191578427	1	0.6786885246	0.9826086957	0.2280295977	0.4387963639
